2530	2120
1851	870
2583	2172
1903	1035
1872	704
1815	2909
2086	2302
2228	2180
1860	3078
842	2353
1895	2937
886	2293
1654	3104
589	2413
2105	2390
1062	2351
1839	767
1880	3183
1799	3032
1528	2608
1820	897
1992	2290
1554	2550
1429	1283
1635	2792
1668	2700
1907	717
2567	2192
1310	2629
2065	3327
2214	2032
1135	2185
2047	2298
2618	2041
1325	2150
507	1286
826	2327
1820	897
1635	2792
1804	3073
918	2356
2237	1980
1850	870
1810	837
1848	870
1984	2511
2608	2048
2020	2448
1870	703
868	2325
1372	1967
1721	2621
1846	520
2066	2527
939	1020
2364	1932
2050	2488
2032	1166
1813	980
1828	825
2029	2337
1884	701
2537	2150
1445	2494
645	2364
688	2582
1930	1014
2007	2256
2070	1146
1398	2529
1614	2797
691	1246
1807	988
2048	3343
2608	2048
876	2234
1980	2446
1967	2249
1818	797
1979	2393
1834	3003
866	2231
2048	3324
2015	2328
1870	703
1639	2791
1894	533
2005	2541
1042	2245
2029	2337
1493	2594
1677	2655
911	2275
1184	2214
1083	2296
1238	1943
2065	3326
669	2388
686	1350
1095	2306
2050	2608
1660	2668
1574	2466
2070	2517
1239	1939
1488	2552
2006	1254
1571	2500
1975	1136
1066	2343
2046	800
2086	1241
1108	2161
1014	2331
1900	534
1919	1422
1809	984
2100	3292
938	2363
1400	2520
1959	2360
881	2205
1625	2804
1005	2262
574	2404
846	2416
2199	2067
1997	2291
1620	3046
506	1300
666	1254
1980	2445
1068	2300
1934	2338
2273	2187
1289	1453
1805	913
879	2208
2031	1168
1326	2147
1887	3083
1653	3102
2003	1257
1856	870
1983	2426
1757	555
1905	729
962	2186
1854	744
2065	1145
919	2276
1003	2155
1811	950
863	2274
1723	575
1814	2944
1831	2316
1661	1849
2049	3367
1706	585
1905	3071
1981	2426
686	1349
1974	1193
1493	2496
962	2196
2234	2486
994	2151
1384	2191
1265	2165
1992	2290
2034	1284
2581	1947
2140	991
819	2246
1146	2066
999	2264
695	1334
2172	2633
1831	525
2038	2590
2088	2303
2110	2204
1573	3039
938	2325
1976	3067
1775	2277
1810	983
2215	2031
1538	1371
1972	1198
758	2292
1999	3071
1099	2208
2583	2156
1813	789
2045	803
1599	2727
1971	1202
1771	893
1096	2120
904	2392
1564	2689
2007	2238
2098	2574
1590	2441
832	2293
1886	526
914	2198
2082	1244
1813	952
1758	2982
1700	2831
1395	2537
572	1243
2136	2459
1036	2236
715	1262
1865	2270
1182	1953
2181	2645
2072	1146
2005	2302
1784	2251
1665	2758
1970	1205
2005	1111
1758	2985
1877	734
2060	1144
1792	898
1827	2921
1158	2116
757	2291
1380	1924
2079	1148
2011	2436
1102	2203
2268	2034
2560	2120
850	2256
1888	644
2042	1280
1102	2205
2029	3387
1974	910
896	2196
2607	2105
2041	3268
1826	750
1841	733
2090	3275
2079	1223
1774	894
2097	3303
506	1301
1721	2794
508	1305
1090	2216
2394	1813
973	2293
792	2358
2089	2304
1512	2642
2219	2630
841	2353
2078	2527
652	2391
2065	2448
672	2415
1096	2116
1610	2620
1054	2350
2145	3186
2575	1955
2030	3384
1878	612
1179	1952
1032	2245
2045	804
1994	2298
1570	2473
2151	3232
2002	1181
2047	2424
1589	2735
1077	2319
2283	2528
1429	1283
1836	935
2141	2623
2140	2427
886	2233
1096	2222
2082	2367
867	2222
2072	2459
2049	3368
1592	2668
1017	2278
1581	2569
2006	2302
1158	2317
2228	2164
1813	2822
1814	2873
2004	1111
1887	734
1594	2579
1515	1808
2322	1704
1159	2318
2543	2123
1783	2927
2041	3197
986	2292
2026	2393
845	2232
1816	936
943	2169
1454	2532
1075	919
2457	2125
2084	2365
1861	590
1903	2899
1886	945
1174	1950
1814	2944
1240	1936
1241	1996
1529	2650
2234	2486
1796	571
1526	2650
2087	1241
2001	2211
1991	785
2008	1182
1869	2195
1244	1880
938	2160
2045	904
906	2184
987	2267
1879	614
1851	489
1970	936
1235	1974
1180	1952
1993	2314
1713	607
569	2415
1974	3308
1394	2542
936	2204
1879	613
1954	1148
2136	2459
2073	2397
829	2267
1237	1949
586	2405
1515	1808
989	2236
1088	2120
1883	622
2058	794
1529	2650
1465	2525
850	2256
1920	1423
1542	2685
2036	1157
995	2139
1503	2529
1748	2760
1380	1924
580	1245
1794	2953
1885	629
1965	2369
1502	2495
2612	2095
1626	2660
897	2196
1996	1180
2016	1113
836	2353
618	2420
937	2201
2108	2497
1992	3305
1770	2872
716	1276
859	2318
696	1326
636	2556
1041	2333
1665	2642
2159	3233
1922	3119
2092	1237
939	2253
1965	1214
1986	792
1882	925
2583	2171
775	1336
1184	2319
820	2250
1643	2685
994	2151
775	1325
1844	730
1787	2950
970	2212
1661	2668
1498	2560
2087	2390
2322	1704
1196	2253
989	2237
2141	2502
1872	2238
1047	2169
675	2575
657	2364
863	2214
1854	731
1508	2506
1520	1808
1735	2708
696	2490
2016	1114
1901	2942
641	2328
2066	3320
1927	3141
2041	3183
1651	1850
2297	1988
2042	3205
2606	2103
574	2457
1817	936
2087	1150
1097	2116
1685	2620
1160	2285
725	1305
645	2403
663	2375
1677	338
1943	2342
1622	3049
2086	2390
1164	2284
1914	3062
1931	3129
785	1339
1853	2912
1957	1149
677	1238
857	2443
940	2200
1196	2255
1649	536
2638	2025
2142	2612
1703	2645
907	2229
2093	2355
927	2065
2097	3301
1603	2749
995	2277
1862	871
887	2286
965	2237
1816	508
1801	644
1820	937
694	2450
1985	3061
1845	731
2380	1776
1637	2697
1804	919
2096	1236
1642	2684
1561	2676
1843	929
2140	2427
898	2452
1775	706
970	2212
1776	707
2171	3244
1706	2632
718	622
1215	2216
2116	2391
1665	2716
1938	3197
1853	2912
633	2364
568	2389
2650	1990
1079	2163
2085	1256
1631	2565
2030	3384
1977	3308
1834	2892
1892	513
1713	606
2709	1806
1883	623
2018	1114
1855	2834
993	2314
921	2202
1079	2170
1449	2824
722	2469
2011	1111
895	970
2618	2065
2103	2610
1802	644
648	2372
1167	2284
2106	2539
1909	1014
639	2376
2041	1089
2594	2052
1055	2197
715	1261
1146	2237
946	2253
921	2170
2094	2556
1626	2641
969	2207
741	1325
1680	2754
1857	2351
1183	2302
968	2299
1891	656
1995	1180
1909	1059
2380	1777
1042	2156
2091	1251
1802	2954
2605	2102
1079	917
1083	2165
1962	2488
2608	2096
819	2276
648	2373
2108	2539
924	2190
1961	3230
1218	1869
2350	1974
1552	2555
1571	2701
2121	2526
917	2297
1158	2306
1224	1871
2515	2088
1978	2969
2043	2606
1566	2449
1313	2635
904	2312
1949	1147
2107	2649
2562	2135
2060	2399
1118	2098
2284	2006
950	2194
1242	1927
1052	2385
2042	3268
1143	2235
1681	2752
953	2322
1893	750
1827	2766
684	1345
1838	933
1804	2866
2315	1991
1956	2402
856	2374
697	1356
733	2610
1636	2777
1510	2580
569	2414
1598	2352
2001	2211
1943	2475
1721	2621
1924	2448
796	2356
1684	516
1987	1075
845	2288
1597	2353
867	2216
2107	2648
852	2378
1601	2783
1580	2726
873	2325
2116	2392
1232	1973
2033	2403
1669	476
943	2359
2099	1232
2165	2460
1869	3126
802	2356
915	2229
755	2297
585	1245
1707	2631
1761	2974
2130	2532
782	2326
2394	1816
869	2354
1856	2352
1567	2560
2108	1221
2166	2501
2165	2460
846	2253
1869	2960
1990	3116
2478	2220
481	2533
1991	2427
981	2290
2003	2547
642	2395
2170	3244
1878	2247
1415	1281
1795	2936
1588	2667
1513	2642
1810	3016
2373	1788
1821	3013
2077	3406
1049	2164
2039	1137
1809	2875
935	2206
1002	2320
1514	2620
946	2319
1822	938
1891	2958
911	2216
2092	1152
1181	2306
1684	2722
2164	3254
1080	2163
1529	2565
747	2302
1648	2685
1982	2517
2594	2052
832	2427
1882	917
1989	3077
943	2360
1772	947
697	1307
1629	2626
1907	2206
750	1338
1828	452
1867	522
2274	2031
1866	536
1842	928
1958	1225
1788	3025
1115	2099
1772	947
1720	2813
1115	2267
2030	3265
1868	3126
1383	1296
1025	2249
904	2252
1597	2413
1744	2957
903	2252
1673	2731
1993	2427
1044	2336
1036	2354
1494	2531
1277	2054
678	2403
1642	2437
2225	3387
1063	2169
2233	1990
1002	2320
857	2271
2108	2526
864	2290
2519	2087
1464	2832
2213	2168
2195	2076
1079	2143
1039	2372
2036	1102
2373	1789
696	2636
932	2429
1848	700
1758	894
1708	496
1277	2097
1383	2191
869	2395
1529	2565
1978	3309
1873	2899
877	2300
1167	2139
1794	2945
942	829
698	1361
1021	2245
526	1307
2086	2533
1369	2181
959	2364
1085	2355
2394	1817
1802	2842
1866	3073
1661	527
2086	2532
2352	1907
2086	2338
869	2395
1355	1303
1778	2873
2550	2092
2005	2454
783	2572
2613	2187
1760	2991
1551	2664
983	2234
569	1216
1935	747
1514	2475
589	2418
1895	2871
1514	2475
961	2353
1007	2338
2039	3312
1256	1976
1543	2639
1742	2913
2435	2155
2085	3163
2513	2088
631	1196
1772	2771
1921	3457
1945	1146
2010	2283
2382	1929
1201	2198
2042	1246
796	2564
1920	3146
1906	2331
847	2385
1976	1174
2094	954
1805	2936
883	2194
2040	3313
1011	2297
1555	2457
2378	1930
628	1194
1896	2211
1775	3007
855	2399
2107	2527
1823	2860
1785	2936
1869	3415
1750	2920
932	2227
2384	1766
1754	2762
983	2147
651	2350
907	2251
1770	509
1763	2692
1786	2896
945	2161
1606	2627
1589	2765
2038	1097
883	2194
1788	2895
2116	2209
628	1195
857	2336
1026	2289
1850	1014
2068	804
1936	1973
1653	2638
2189	2558
1637	2752
1179	2307
825	2292
953	2330
1388	1935
2010	1096
1079	2179
747	2302
1792	3030
1890	3448
534	2408
1689	2622
1078	2287
2183	2636
1985	3173
1854	2833
1525	2574
1683	2658
2108	2468
1750	2978
2036	3307
729	626
2040	1136
1674	2670
1587	2666
1525	1807
941	2356
1248	1957
1867	2858
2033	3191
906	2451
1829	2891
2142	3221
1993	3076
1365	1304
1968	2378
1709	2701
901	2247
1631	2656
1840	2296
902	2081
1493	2937
1118	2188
1915	2929
750	1338
1609	2721
1797	2856
1955	1229
885	2251
876	2356
1995	2374
1648	3154
2038	2097
2060	2399
1859	527
759	2590
2059	3430
2014	2284
2157	2501
856	2368
876	2297
957	2365
2051	3184
1987	2985
1850	2983
1832	2930
1790	457
2096	2556
2295	1804
2009	1098
2402	1651
2142	3218
1751	2921
932	2228
633	2395
2313	1983
2105	2527
2026	2580
1851	1193
2626	2103
776	2314
1931	547
878	2300
2142	3218
925	2189
1946	3208
1493	2941
952	2217
1662	2549
645	2401
1014	2150
2384	1766
1001	2315
2379	1930
970	2364
1753	2909
1732	2564
1799	2235
2009	1097
935	2172
903	2240
1865	3084
1258	1976
2110	1022
1870	2409
2394	1823
1735	2708
1700	2680
2655	2039
1807	742
1723	489
1509	2511
2070	804
1459	2498
2034	2276
2632	1950
966	2185
1644	2561
1302	1793
1716	594
1823	2860
2226	2626
1954	1041
2621	2113
1906	2839
1804	3013
1888	3016
923	2065
1155	2122
1821	2936
1622	3032
1124	2101
1117	2257
2711	1806
1867	2858
803	2321
2101	3147
2771	1642
1036	1239
1314	2124
1636	2777
1665	2763
2097	3306
1905	744
2055	1266
2416	1637
1131	2109
1880	2879
1775	694
1854	576
513	1294
1167	2141
2213	2022
1788	2894
1780	2678
1954	1041
922	2231
883	2348
1244	1917
1312	2636
1362	2177
763	1348
1858	2274
1847	2780
2051	3196
1459	2840
2208	2162
1421	2529
1074	2163
1692	2655
1642	2646
859	2244
1960	805
1759	558
1493	2941
2008	1245
1543	2672
1463	2826
1824	2864
1869	3073
1917	3147
1909	3131
980	2226
1618	2785
720	2619
2111	927
573	2425
946	2207
1605	2742
2648	1845
969	2302
1618	2609
2210	2484
1797	801
1758	893
2102	2402
1844	2810
551	2566
977	2319
943	997
1470	1822
808	2312
722	2618
1832	2930
1578	2741
2076	2298
1982	3062
1797	803
917	2276
2176	2501
1056	2189
841	2232
1036	2223
1776	685
1503	2489
925	2181
1858	532
904	2325
1104	2266
1989	2242
2014	3329
2637	1958
1843	2892
2043	816
2066	802
1146	2249
1142	2241
1979	2211
1859	2964
600	2446
814	2258
2382	1766
1916	2869
2772	1642
1784	2913
884	2435
1784	2913
1807	3025
2486	2223
2242	2180
897	2390
1577	2712
905	2282
2117	901
1859	527
843	2317
1839	1016
2108	2570
1650	2776
2254	2182
2278	2011
1854	574
1143	2304
2080	1019
1854	576
2296	2188
1590	2602
1938	2884
1866	2850
972	2367
2222	2175
1848	1203
1273	2053
1152	2285
1974	2975
1204	2241
2282	2191
2042	1028
1263	2272
722	2620
2137	3215
1602	2583
653	1219
1709	2605
811	2382
1900	3136
724	1309
1084	2205
2294	2189
1765	2872
1201	2199
1844	1213
1840	2848
1964	2501
1719	2709
858	2525
1971	3222
928	2460
2031	3281
2034	2277
983	2380
943	999
1066	950
1826	2810
2070	804
2420	1635
1441	1240
934	2406
1227	1970
1657	2683
1895	2870
2083	2352
1944	2332
861	2506
2621	2136
959	2227
1846	1207
1015	2393
1905	3143
1877	3088
1978	1113
2388	1765
1993	1095
1603	1748
2627	2106
1086	2206
915	2390
2624	2111
1450	2846
1694	2631
2082	2431
1560	3044
1844	1216
906	2299
891	2435
806	2384
1868	2973
1057	2193
1975	3179
2563	2119
1943	1146
2117	877
2073	957
1861	503
759	2325
1877	2793
858	1000
1077	2172
1400	1270
2616	1900
1600	2661
1544	2672
879	974
2621	2137
1764	953
1655	3118
2633	2063
2223	1999
1016	2393
1844	1214
2236	1142
1129	898
1834	488
915	2231
1130	993
1768	2899
2167	3207
1319	1347
939	2431
1241	2003
563	1222
1229	2282
2055	1267
976	2259
1679	340
1050	2334
1312	2124
2488	2221
814	2312
1457	1764
768	2330
1959	3179
1789	2180
1902	751
1305	1335
1113	2112
1027	2252
2617	2021
1602	1750
1049	2331
804	2376
525	1255
1853	2985
1789	2923
918	2390
622	2573
918	2366
1439	2515
2081	3408
1866	3417
2059	2312
2148	3264
1849	2978
933	2073
1213	2230
1601	2655
2014	2455
1770	2904
1302	1795
947	2232
2051	1271
1560	2662
1542	3017
1762	954
2647	1882
900	2424
644	2387
1938	1973
814	2341
1602	2485
1768	2751
1977	1173
1203	2242
601	1216
1603	2787
1999	2603
1732	2560
1776	2922
1364	1316
1374	1912
2035	2234
1516	2660
1577	2744
722	2619
1870	540
1880	3087
2139	2546
613	1213
1977	3206
1388	1937
845	2317
2042	1029
816	2289
2631	2034
2043	3317
1798	811
930	2413
1930	2895
526	1256
2025	2351
1977	890
1760	2919
923	2252
602	2536
1797	2910
1033	2243
1856	483
1988	2198
2040	2320
2060	1263
2068	3165
914	2379
1012	1126
1912	533
1639	502
1948	693
1008	2331
1906	3132
1120	2153
1850	540
1883	899
1807	2841
1099	2112
1776	681
2043	3196
1911	3160
1974	2378
1840	2847
1868	2972
821	2330
1778	654
1648	2683
1985	2984
700	1280
903	2079
2088	2511
1124	2113
1193	1578
896	2295
1830	2933
1053	2148
2706	1781
620	2370
1799	811
1676	2753
1183	2278
852	2215
1786	2970
2049	3202
1908	2874
695	2696
886	2368
804	2255
1459	1766
1782	529
1637	2756
1245	1910
2113	2652
727	636
852	2297
880	2268
1938	2390
1603	1750
1979	977
1914	3131
2119	2645
1900	2370
2083	2352
2082	2430
1541	2692
2006	3553
986	2026
917	2324
701	2469
1933	1145
1162	1375
1390	1251
1346	2155
2223	1111
737	1342
1883	740
861	2508
2605	2098
1211	2222
1769	2985
1000	2371
1391	1251
655	2380
586	2423
1285	2608
960	2446
2180	2501
925	2291
2183	2637
1519	2555
1898	2415
814	2311
1749	473
1562	2697
992	2399
2262	2178
915	2209
2053	3049
848	2310
1046	2238
1028	2254
898	2211
863	2384
1439	2517
1259	2277
861	2509
1850	2880
1693	2739
2017	2556
1650	2776
1167	2145
1072	2297
799	1412
1360	1280
2109	2468
1762	3330
1494	2505
1830	2926
2034	1054
1768	2901
1898	2850
1915	2852
870	2468
918	2315
1027	2355
1619	2710
884	2341
903	2194
1005	2404
1767	468
860	2247
1204	2307
585	1266
1046	2274
2039	2375
1018	927
979	809
955	2285
1986	2314
831	2314
992	2399
1207	1963
1510	2542
870	2447
646	2440
528	2531
1626	2691
1598	2479
1844	2848
1642	2744
1070	2164
1651	2551
913	2387
1874	3073
1919	534
1521	2493
1134	2219
1032	2307
1168	2306
2377	1672
669	1260
660	2376
1453	2832
2074	3224
2015	1078
1521	2495
610	2349
984	2421
846	2329
1453	2832
865	2536
903	2191
1070	2176
1912	3146
1667	2624
1059	2144
2019	1057
958	2254
1620	2648
1921	3134
861	2377
2027	1072
1063	2188
1756	2900
2015	2349
646	2436
923	2419
1791	2235
2059	2312
983	1588
807	2259
928	2317
766	2278
2126	931
2040	3056
2289	2475
1066	2188
747	1303
1008	2398
1330	1333
1994	3207
2291	2094
981	2240
571	2465
1958	2269
852	2215
1014	2308
1032	963
2101	1003
2110	2569
1599	2591
1260	2272
821	2426
1830	2885
1364	1316
638	2336
1131	2222
529	2529
1664	2468
1060	2210
1777	664
567	2588
1851	2890
911	2173
1597	1901
1815	2854
1913	3455
747	1303
1712	2536
2631	2077
766	2278
1867	2969
533	2471
855	977
785	2316
1756	2684
1993	2382
989	1609
1762	2760
1397	2192
891	2308
1247	1975
1911	3454
1156	1907
1051	912
2159	3242
933	2217
1631	2601
2077	3241
573	2499
815	2377
580	2494
1904	746
953	1566
1727	2722
1595	2562
827	2234
1500	2623
1542	3017
1499	2624
1238	2012
963	2447
1920	535
2484	2223
1604	2713
903	2078
2109	925
1680	2742
2380	1907
1206	2228
969	2342
830	2361
887	763
1812	746
1960	2267
1768	933
1561	2654
882	2098
2391	1764
1906	523
1740	3290
1036	962
2183	2646
2173	3232
1938	3124
2301	1981
572	2462
1135	2248
997	2136
712	1353
786	2366
1753	2887
949	2302
2088	1036
2215	2021
781	1316
1826	2992
1360	1279
855	2307
1749	2790
860	2307
647	1183
1042	963
2121	1024
2151	2470
1277	2619
822	2416
1595	1907
946	2328
2153	2563
2239	2179
674	2457
1772	942
646	2439
827	2235
1453	1765
1872	3088
895	2090
2006	2221
2054	1020
958	2221
1878	2882
1205	1964
1782	515
2061	3426
810	2336
457	2455
1604	2483
1905	524
2443	1942
1159	2295
1393	2192
1551	2540
970	2247
1914	3131
1596	2421
643	1208
1937	2388
930	2364
2361	1920
685	2645
1040	2144
1798	2911
954	2382
1001	2345
702	1444
1772	412
1017	2362
934	2298
1796	860
847	1446
1387	1287
2148	2510
1142	2250
849	2373
1622	2796
1204	2228
994	2162
1937	2390
1586	2462
1729	2934
1707	2603
659	1267
1375	1935
2525	2087
2054	1062
984	2025
897	2273
1160	2251
1771	2881
762	1363
1738	2882
645	2446
1819	2842
849	2225
971	2125
1591	2496
1545	2532
1440	2513
2404	1651
921	2280
2087	1006
1448	2834
930	734
604	2632
2314	1999
2216	2020
1719	2634
1867	2823
1056	913
1664	2655
672	1329
881	2241
1819	2998
2040	3055
834	2431
1656	2614
611	1192
514	1293
708	1355
2361	1920
911	2173
1313	1336
1538	2645
1769	2888
2054	1020
848	2440
1981	3142
1067	948
2224	2001
1813	493
1353	1268
2380	1783
2075	807
774	1325
1627	2766
784	2575
2444	2161
882	2098
815	2288
788	2266
1383	2202
919	2365
1980	1051
2043	1241
848	2271
1069	942
1146	2188
1922	1142
2374	1908
757	2334
1987	1075
816	2357
1619	2748
948	2246
2017	3329
2299	1978
1428	1557
1769	2887
1394	2192
1835	2920
1542	1547
677	2431
642	1195
936	2057
941	2439
1358	2151
854	2307
2167	3246
1869	2978
2628	2110
1830	2875
729	1285
1602	1754
2029	2251
2041	1062
968	2346
1031	2352
1137	1054
730	614
1241	2186
657	2667
1681	2742
2221	2173
1942	3248
900	2308
1381	1274
1515	2650
2138	2636
994	2161
946	2281
1877	2971
1560	2614
1019	2266
995	2435
882	726
879	2466
1858	3368
912	2466
870	2448
699	2466
1889	3135
982	1625
1020	824
1060	2210
1948	2897
1942	2475
806	578
1837	499
1307	2181
2657	2029
1315	1302
894	2089
1323	1322
529	2528
1734	2674
2360	1918
2588	1569
962	2219
1821	413
1882	880
969	2405
1840	2843
2130	2502
1981	1051
2707	1785
648	2420
1889	2252
1598	2479
2068	2502
2088	1006
1031	2352
906	2332
1889	2850
1911	2289
1021	2392
945	987
585	2426
1804	2838
1892	2814
759	2321
1991	2978
2146	3264
2110	927
793	2257
978	2319
1680	2726
742	1315
929	2325
1863	2304
484	1349
647	2421
2128	1332
2070	2635
2027	2254
1889	2253
960	1022
1774	2962
1831	3069
2057	3169
1516	1866
2131	1415
2129	986
1838	2826
2139	2636
1913	3146
921	2282
537	2550
2111	2568
2034	2442
1475	2517
954	1564
1094	2142
823	2335
2394	1764
902	2400
980	2147
2104	1003
1523	1937
1780	571
2318	1796
945	2382
1167	2146
1660	2674
2416	1636
1287	2089
1899	1977
2086	3128
2257	1404
1624	2764
952	2350
1919	1142
1295	1454
2130	2518
835	2312
1854	1179
1273	1314
884	2329
1349	1280
2054	1061
991	1620
1789	2861
1634	2464
2130	1417
837	2405
1772	412
2117	2543
1618	2744
2073	3178
1274	2112
1498	2616
459	2475
1016	2322
672	1329
1840	537
2132	2422
1616	2756
2050	3048
1823	2996
2273	2025
890	2316
1650	2461
1802	2918
1490	2552
2042	1063
1153	1003
2628	2024
544	2488
1627	2636
672	2420
1517	1866
2090	1306
2029	3172
1153	2191
1055	2183
1511	2596
2114	2382
790	2314
2382	1907
860	2514
1828	3000
1243	2291
1080	2358
1551	2540
1763	550
855	2251
1139	1052
1744	2886
1045	963
1812	2927
1680	2742
2074	3143
1810	2719
896	2299
632	2579
2075	1045
