1387	1466
2550	1452
1715	2546
1036	1679
894	2241
1454	1350
3283	1260
2533	1547
1529	1367
2609	1724
1721	2739
3090	1320
1058	1963
1656	2558
3078	1315
1848	2854
1463	2463
1984	2819
1818	870
1378	1402
1298	1454
2494	1736
1581	880
1554	2685
1659	918
1636	910
3721	818
1511	2614
2475	1221
3070	1628
3758	872
2307	575
2471	2292
2387	873
2333	555
2128	2239
1040	1974
1523	2658
1666	925
2186	689
1453	2438
2324	531
1639	779
1668	849
3235	2074
1063	1650
1512	2625
1641	767
1568	833
1755	2710
1597	2698
1321	1455
1442	2404
1479	1336
1889	2800
1463	1732
954	2039
3094	1720
3028	1487
1686	2608
1436	1336
1794	1548
2296	527
1106	1657
2687	2317
2638	1752
877	2174
1066	1650
1752	2713
1755	2707
1595	830
1668	849
2506	2315
2528	1725
3247	2071
858	2225
3096	1322
960	2040
2495	1737
2592	1717
1106	1657
1754	2711
817	2188
2541	1675
2624	2271
1924	2788
1298	1454
1303	1425
1747	2743
2463	2207
1327	1420
3198	1746
2331	555
1747	2677
1480	2438
1915	2801
1101	1658
2471	1758
1675	2612
1748	2742
2489	1214
1743	2676
797	2178
3253	1894
1605	2694
3237	1379
2513	1484
857	2224
1764	2408
2288	918
2279	623
2533	1547
2307	575
1688	2607
1478	1713
2281	467
1516	1776
1191	1889
1698	2531
2585	1552
1676	2559
1530	951
3136	1346
2365	1343
1066	1650
1622	790
1192	1891
3111	1931
1597	2707
1456	1412
1628	2685
1382	1827
1486	2436
1415	2441
2186	689
2570	1737
1656	2706
3247	1120
2365	1343
2478	1205
1491	1337
664	2314
1469	1402
1402	1852
2388	1376
1740	2675
1402	1852
1307	1425
2425	1424
1382	1827
1841	2864
2618	1992
1442	2402
849	2107
1698	2534
1585	1101
1611	936
1742	802
3065	1594
2478	1389
1477	2438
2526	1739
828	2192
3101	1933
1597	2706
1666	2342
2511	2301
1716	2718
1633	2756
1711	2608
2518	1745
2298	505
1141	1626
2623	1683
3109	1946
1341	1806
1407	2444
832	2178
2489	1214
2637	1733
1505	2628
960	2040
1530	948
1428	2438
1520	1775
1658	919
1602	2695
950	2037
1581	1794
1553	1067
2280	467
1425	2438
1497	2433
1502	2629
1516	1776
1735	2692
2463	904
2551	1456
2371	546
2541	1704
1747	2649
1653	910
1540	950
1742	2677
1655	856
2716	1871
1745	2716
3038	1509
1934	2773
1710	2548
1698	2534
2645	1434
2519	1464
3445	1041
2266	538
1491	2435
3110	1946
1651	818
1663	925
2361	923
1731	2515
1504	2628
1642	838
1441	2395
2361	923
2490	1560
2478	1205
1706	2548
2472	1736
1461	2460
1603	2695
2214	614
2438	1441
2495	1706
2507	1706
2570	1719
1461	2473
1684	832
1821	674
1292	1861
1818	873
2706	2370
2137	583
1308	1883
775	2160
2569	1738
894	2284
1555	1753
3267	1089
2358	2243
1605	898
2613	1665
2425	1424
1565	1003
1636	814
2316	502
915	2294
1621	2716
1759	2690
1495	2649
1312	1882
1566	1085
2148	587
1554	1047
2477	736
1610	789
900	2290
2286	548
1494	1665
1554	1751
1542	863
2648	1484
1740	2520
2433	1761
3155	1439
1442	2413
3087	1339
2632	1733
2536	1716
1707	2718
1312	1882
1730	2514
1662	924
1660	2501
1188	2065
3028	1473
1778	2690
3611	1037
3028	1473
1742	803
1790	968
2285	522
2516	1615
1601	905
2536	1716
1711	989
2621	756
2477	737
1573	1002
3202	1905
3130	1569
968	2218
2357	501
2426	2287
1826	788
2165	515
1730	2512
2298	505
1684	832
2447	1492
1432	1188
937	2185
2332	526
1671	2774
1655	855
2411	2238
2364	1197
1270	1812
2486	1229
2443	2249
1732	2536
2611	1667
2310	507
2281	582
2613	1665
1753	1008
2346	1350
848	2222
847	2117
2715	1873
2519	1697
1599	2721
831	2192
1468	1711
1380	1962
2451	2293
3215	1146
3729	911
2441	1300
2479	2290
2514	2420
3216	1148
1826	788
1741	2789
1690	744
2333	1355
2331	526
1306	1433
2679	1615
847	2115
2495	1252
1708	2739
3197	1798
2600	1614
2483	2299
1204	1985
2388	1375
798	2179
2426	2243
2397	1333
1716	826
2357	501
1493	1335
1732	2538
2458	905
1328	1785
2437	1760
1714	827
1809	2828
1442	1344
1113	1935
3217	1148
2519	1697
2638	1733
1423	1846
1287	1953
2488	1405
1435	1708
2407	1349
2522	1685
2399	2231
1273	1528
2345	526
1493	1672
2471	1738
1738	2719
1738	2719
3676	971
2509	1756
2478	1388
2379	1437
1706	2718
2441	1743
1548	1774
1745	2716
1198	1863
1287	1491
922	2266
1766	2737
1634	2759
962	2300
2520	1467
2377	1274
1152	2055
3276	1202
1634	2760
2437	1441
2637	1712
2541	1392
1066	2197
2613	1714
1959	2575
3604	1049
1911	2773
2698	1635
924	2280
1659	895
2615	1660
2534	1329
2678	1617
2100	2706
2283	632
2493	1705
2183	709
2177	520
1787	2818
2623	1403
833	2193
1704	2720
2625	2270
1446	2583
1066	2196
2100	2683
1725	2529
1346	1774
1516	827
1648	793
2171	511
849	2222
1573	2331
1574	2504
784	2161
1562	897
2441	1300
1669	2763
1609	1803
1909	2539
2379	1439
2497	1455
2369	948
3150	1938
3570	1066
1491	1923
1199	1860
1786	1607
2610	1669
2674	1602
2558	1505
1329	1462
2496	1361
1623	791
3251	1092
903	2204
1158	1956
1537	1375
1576	806
2486	1229
2517	1484
2242	739
3197	1798
2424	1404
1373	2403
2282	631
1947	804
2371	2220
1733	2538
2496	1361
984	2233
2439	1163
2014	2845
2330	485
1640	837
879	2164
1611	936
2627	1393
1772	2564
1703	2605
1665	1004
948	2176
1112	1934
1346	1919
2646	1448
3676	969
2456	2299
1443	2416
1764	1452
2434	2246
3213	1808
1242	2024
1946	804
2330	602
1810	2468
1473	1758
3277	1202
972	1737
1701	757
3720	831
2616	1397
940	2169
1430	1366
1309	1453
3195	1776
2617	1689
2217	738
1581	1100
2507	1258
2450	2292
1049	2133
3675	975
2371	2219
3443	1037
1564	1002
1554	1755
1435	1707
1236	1549
1159	1956
2593	2021
1395	1379
2673	1602
1573	2334
1506	2432
2384	547
1725	803
2583	1303
1104	1634
1278	1468
1681	2735
1858	2502
3219	1127
2717	1866
1787	990
1066	2194
1139	1959
2286	648
2167	541
2330	526
2051	2645
783	2161
3060	1487
1422	1876
1149	2061
1671	2772
2541	2329
1389	1867
2632	1382
3570	1079
1145	1983
1573	2333
2625	1406
2369	948
1323	1433
1284	1477
2693	1582
1451	1720
2452	1751
1428	1382
1530	1270
1810	2468
3266	1213
2452	1761
1644	839
2345	526
1041	2144
3132	1576
1621	2721
1473	1758
1431	1187
2390	555
2105	2692
842	2171
3166	1674
2393	1313
1036	2133
1979	2895
1673	2492
2413	1468
2476	1269
3170	1332
2413	1466
1288	1845
2593	1331
1044	2123
1881	887
1174	1985
1486	1923
1573	2361
1479	2591
3113	1475
3128	1470
1572	2365
1439	1351
1029	2044
2519	1116
2055	1486
1970	2581
3661	956
819	2347
3087	1338
2589	1317
2114	2692
2719	1865
2634	1429
2116	2684
1475	1703
2099	1599
3225	1335
2684	1858
3210	1798
1440	1342
1429	1431
2051	1531
2507	1258
2694	1582
2577	1705
2638	1462
2292	468
2290	523
2499	1341
1964	2856
1306	1442
3603	1052
1427	1737
1995	2827
2604	1695
1634	2765
1478	2591
1499	1682
2474	1183
3691	946
1034	2021
1610	789
1656	2501
1300	1929
1577	2281
2328	1318
2574	1733
1422	1876
1588	1101
1758	2793
2404	1351
3253	1092
2397	1333
2221	739
3719	831
2578	1288
3149	1570
1293	1457
1542	863
2430	2279
3674	975
1132	2132
3163	1601
843	2170
1362	1802
911	2274
2156	536
1634	907
2056	2683
1729	983
1112	2016
2504	748
1499	1382
1483	1681
1437	1377
2475	1217
1095	1999
2635	1715
1440	1289
2441	1166
1149	1634
2245	737
938	2293
2537	2314
2509	1258
2631	1806
2514	2271
2062	2650
2474	1316
1222	2034
937	2178
2504	748
2379	1296
2669	1917
1639	906
2563	1449
1670	2770
2643	1422
2397	1176
2294	2139
1601	911
2535	1457
2463	2207
2479	705
2522	1692
3141	1642
1555	980
2438	2282
982	1746
1489	1317
1870	2511
3026	1597
3100	1316
2154	2832
1362	1802
2604	1628
1234	1974
1210	1530
955	1727
1417	1366
1073	1969
3148	1564
2662	2478
3131	1572
1168	1928
1632	891
3306	1116
1494	1788
2931	1510
2416	570
2400	2256
2663	2477
1128	1608
2383	1336
2516	1701
2476	706
3238	1134
1625	2731
2112	2671
1655	2501
2560	1685
3249	1227
1495	2655
1471	2491
1218	1993
1414	1895
2504	2266
2614	1712
1213	2059
2587	1248
1869	923
2050	2665
3167	1673
1105	1634
2537	2314
1196	2107
1623	2727
2669	1915
2586	1248
2371	623
2364	1259
1703	2726
1328	1786
3620	1038
3138	1580
2408	1430
1222	2033
2123	2886
2617	1397
1057	1674
2395	1432
1421	1880
2439	1494
986	1758
2561	1685
1830	829
2604	1693
2423	2240
3163	1602
3662	956
2345	625
1392	2324
825	2347
2505	1351
3183	1916
2584	1294
1674	1005
2521	1754
1003	2134
1575	806
2609	1352
995	2028
1828	846
2362	569
1190	1998
2303	500
1302	2001
1588	2728
904	2282
2287	646
1160	1588
1055	1674
3773	837
3220	1789
1494	1716
2148	548
1046	2068
1232	1975
2629	1687
966	1741
1275	1516
2619	1411
3086	1679
1677	918
2381	1476
1487	2552
2648	1446
2640	1697
2525	1104
2169	2758
1172	2018
1190	2003
1481	1684
1409	1371
1562	1761
2611	1394
2343	606
945	1719
3228	2054
2545	2314
2471	708
2621	1903
3320	1107
2531	2322
1588	2728
2431	2275
2048	1531
3116	1935
1830	837
2377	2262
915	2114
1322	1530
2404	616
2155	551
3318	1105
1530	1725
1817	804
1719	985
2319	2150
1102	1624
2465	1311
2542	2331
3166	1571
2913	1262
2609	1348
1494	1716
2423	1374
2319	2150
2536	1370
2381	1260
2395	1434
2669	1918
3268	1098
1292	2020
2378	1440
2478	1700
3019	1592
3166	2120
3665	956
3140	1642
3210	2077
3700	939
2548	2242
1544	1050
2315	1361
2643	1424
2407	1427
1352	1821
2016	1527
2699	2418
2019	1486
2536	1398
885	2271
1214	1993
948	1716
1457	2522
1985	810
2147	579
2344	608
2275	518
1942	2775
2396	1329
1669	2758
1383	2343
1218	1993
1014	1736
1109	1551
1428	1374
1168	1928
2321	574
1513	2431
1694	992
1813	795
1475	923
1210	1529
2296	2127
1272	1829
1118	2137
1790	1584
2548	2245
1146	1983
1277	1491
2622	2530
2660	1481
2402	2220
2336	537
2130	2347
3023	1343
1516	1721
2500	1340
3305	1116
1477	862
1656	831
2503	2306
2503	2445
1441	1338
1272	1831
3207	2055
829	2149
836	2221
1102	1626
3707	932
1166	1604
2358	1210
2925	1371
1028	1697
1403	1448
2445	1202
1937	804
2307	1166
1072	1965
1369	1414
1341	1441
1424	1361
2577	1745
3229	1122
2453	1749
3281	1068
2468	710
2184	507
3431	1043
2379	1192
2622	2530
914	2204
1629	818
1718	2787
1810	1861
1753	2741
2565	1684
1485	1721
1180	1616
1748	987
1786	1978
1953	803
2315	1361
980	1701
2321	574
2377	575
2511	1722
1257	1484
1819	850
1523	1707
1340	1441
1776	788
1093	1948
2644	1425
1393	2451
2421	2282
2416	1209
2307	1166
1769	801
2362	569
2548	2241
3267	1097
1777	2811
3018	1341
1203	2045
976	1750
1190	2010
1212	1569
2181	2265
1378	2344
1345	1775
1119	2135
2227	742
2494	2300
1244	2022
2513	1307
2640	1476
3214	1768
1128	1608
1502	829
2523	1334
1777	2715
2052	1502
1823	2838
1784	1637
1796	995
2913	1262
1383	1377
1465	1738
1795	994
2402	2221
2542	2332
1135	2051
2481	944
2599	1622
1205	1946
1190	1998
2528	1356
965	2314
3442	1034
3215	1134
3238	1134
1647	782
2381	1259
1636	2699
3108	1839
2431	2179
3570	1161
1795	1455
1072	1965
1088	1973
1548	830
2153	571
1637	821
3031	1501
3019	1349
1575	2385
1764	1712
2413	1469
1476	2587
1788	786
3170	1772
985	2209
1888	882
1143	1669
1071	2224
2326	1137
3125	1929
1102	1626
2527	2233
2540	698
1778	787
1245	2073
2618	1905
1648	782
2399	603
2600	1673
2481	1190
2314	641
959	1678
1595	770
2508	1469
2445	1445
1239	1885
1231	2011
1312	1523
1510	1906
2483	2250
1134	2153
1219	2033
2379	1265
3230	2054
1364	1945
2498	1413
1086	1689
2424	1260
929	2231
1804	795
1284	1511
2600	1683
1438	1362
1122	1654
2516	1731
2452	1474
1377	1853
1204	1980
2371	585
937	2241
2228	2107
2532	1455
3555	1046
2016	1527
1729	987
2304	1204
2592	1277
2020	1505
1408	1354
3255	1085
2624	658
1792	787
990	2068
3103	1758
2330	583
3439	1050
2641	1473
2482	1190
2935	1504
2582	1291
3135	1846
1990	670
1972	2844
1172	2018
1614	829
2396	541
2503	1402
1407	1405
2405	635
2385	636
1787	786
1816	1761
1715	2734
1792	993
3142	2113
3033	1345
1821	2836
2606	2463
1714	2760
3160	1703
1077	1820
1931	2900
1125	2029
3189	1833
2018	1484
1450	1378
1749	785
2660	1482
1807	906
2391	1313
1500	1378
2517	1398
2601	1306
936	2086
2341	1312
2408	1430
2406	2185
1387	1800
2526	2233
1137	1966
1431	1356
1332	1448
1377	2344
957	2166
1500	1379
1551	1777
1428	1186
1413	1895
3117	1795
1643	811
1602	1802
1270	1905
1627	1825
2454	1470
1428	1816
2398	606
2688	2379
1203	1981
1531	813
2466	2193
2518	1294
2501	1383
2386	2174
3231	2053
929	2177
2559	1686
2484	1732
2497	2320
1500	2521
2073	2646
2475	599
1389	1868
1361	2359
1606	1803
1146	1583
3167	2120
996	2027
1360	1507
2354	1387
2399	603
3093	1484
1409	1472
1284	1501
3298	1073
2437	564
1469	1828
1280	2023
1458	1327
1569	781
1163	1928
3575	1161
1527	2516
1826	844
2644	1673
2201	2738
2019	1486
2518	1760
2370	2243
2374	592
1928	2761
2460	1255
3173	1762
2581	1311
2516	2271
3269	1072
2378	533
2183	2269
1426	1438
2751	1735
1794	1590
2509	1369
1270	1521
1146	1581
1306	2016
1037	2137
2173	500
2309	631
2381	2251
1359	1768
2460	1251
2519	2308
2704	1618
973	2257
2556	1210
1688	737
2331	586
1293	1950
3693	956
2492	728
2330	585
2463	1323
2379	1299
2444	2202
1377	1853
2491	1350
1049	1696
1612	989
2391	625
2372	619
1635	2769
2701	2393
1793	1602
1026	2029
2174	507
2364	2170
959	1678
2460	1251
2471	1370
2465	1310
2338	1397
1487	1317
2028	709
1401	1891
2573	1267
2410	602
2495	1424
3062	1051
1441	1896
3450	995
979	2205
1120	2030
3451	994
1263	2015
1808	1832
2180	2184
1564	2526
1100	1992
1537	1379
1265	2062
2328	581
3066	1050
1389	1455
1419	1184
1740	811
1845	2493
2396	1434
3045	1512
1501	1675
2431	2179
2492	1233
2343	1215
1759	1530
1214	2059
2377	575
2217	2122
1486	1758
2618	1691
1502	2520
3186	1811
2266	554
1831	1747
3317	1116
2729	1734
1438	1722
2273	1261
2401	2261
2418	1233
1868	2819
1646	980
1563	783
1864	927
3049	1497
1729	2675
1631	891
3149	1567
1509	967
1874	762
1286	1444
2538	1345
1539	2269
1831	1747
2451	1477
1686	993
1267	2061
948	2186
2606	1325
3107	1839
990	2065
1213	1565
3125	1304
1100	1669
1486	1857
964	2202
1193	1923
1125	2029
1780	2592
1329	1782
2519	1756
2564	641
3030	1588
1570	778
1352	1831
2348	1488
2279	528
2401	1476
1256	2005
3190	1665
2536	858
2659	1733
2946	1354
2473	1727
2310	632
2497	1336
3685	963
2143	585
1824	1456
2667	1502
2603	1679
1432	1789
2472	1370
2460	1275
3428	1044
1671	2502
1415	1388
3102	1580
981	2077
3103	1469
904	2282
2316	1323
1635	2467
3157	1625
972	1695
2433	2268
2391	644
3014	1431
3068	1703
2060	2672
1405	1823
2506	1479
1636	2500
1823	2886
3619	1078
2895	1105
1571	1772
1865	926
1646	796
1830	658
3160	1704
2887	1101
1272	1829
2573	1506
2050	1516
2386	2181
2357	1386
957	2179
2458	1366
1526	2516
978	2062
2702	1623
1133	1921
1181	1933
2547	686
1801	1519
1966	2905
2333	591
2445	1153
1461	1783
1151	1967
1253	1471
1184	1528
1433	1454
1476	1299
1560	1790
1206	2100
2152	2826
2533	708
2526	725
2403	1213
2617	1729
2466	711
1396	1366
2210	2734
3008	1517
1819	1767
2443	2289
2406	2184
1805	1867
2294	2336
2152	2825
2111	2670
2407	1129
2752	1735
2166	564
2393	1209
2369	1213
3205	1960
3219	1916
2030	2666
3041	1587
1335	1914
3009	1517
3405	1147
994	2191
1038	2034
1757	1191
2306	627
974	2180
1839	824
1299	1935
1834	825
3215	1911
2962	1516
3185	1810
1985	810
1388	1873
2705	1618
3232	1121
1413	1884
3102	1317
1212	2071
2456	1499
2567	2249
1783	1637
1038	2028
1372	1501
1363	1805
3613	1027
1668	809
3049	1771
1455	1326
1463	2492
1646	802
2516	2314
1602	910
3293	1090
3113	1663
2341	1177
862	2211
1459	2539
2913	1100
2401	2261
1718	1005
2996	1349
2501	1380
3165	1598
1346	1470
1804	1494
1752	1004
1157	2000
1754	1536
1049	2130
2421	2248
3043	1578
1564	895
2048	1516
2419	1235
1439	1705
1260	1483
2309	520
921	1691
3128	1946
1772	2683
2604	1764
1817	1806
1790	978
2385	2177
1259	1526
1229	2012
2897	1104
3048	1771
1937	2897
2284	596
791	2236
1450	1801
2556	1211
1560	1071
1500	2521
950	2118
1914	1625
886	2278
2998	1604
2327	1137
1250	1574
1505	1409
1366	1217
991	1713
1667	810
3700	949
3084	1324
3171	1698
1353	1820
2355	1443
2040	2646
3016	1641
2198	728
3237	1131
1201	2017
1815	780
2276	534
1317	1953
1646	781
2915	1375
3219	1915
3229	1814
1907	2757
1191	1628
1214	2062
1764	1543
886	2278
1876	2499
2398	1246
2570	628
3069	1703
1154	1998
1785	1650
1254	1903
2008	2789
2466	2239
1442	1204
3177	2113
1757	1191
3206	1690
1230	2008
1572	1089
1645	781
1629	2497
2997	1349
2315	643
2442	1202
2599	1370
910	2282
2378	2258
1146	1593
1067	2201
1540	1803
2886	1100
1919	2546
953	2318
1180	1616
1300	1856
1729	989
1884	2877
2308	520
2517	1345
1400	1455
2484	673
1381	1390
1465	1411
1152	1634
3113	1587
2369	2252
2349	2243
2661	1760
3016	1641
3177	1792
3595	1009
3189	1974
2393	1209
2519	680
1901	2758
2573	1266
2662	2287
1422	1184
1805	1744
1792	1527
1687	825
1276	2024
1815	1806
933	2183
1417	1184
1458	1327
1626	2565
3196	1793
2635	1680
3220	1789
3110	1578
1714	2760
2356	1447
1649	934
2518	1316
1304	1869
3174	1563
1261	1524
2499	1377
927	2134
1316	1781
3033	1601
1978	2859
3172	2121
790	2229
971	2207
2650	2504
1845	2884
2590	1700
1968	2867
1351	1895
1346	1918
2585	2259
1414	1825
1467	2562
2439	561
2572	1271
2646	1828
1795	787
3121	1474
1650	1058
2630	1742
2502	1380
2417	611
2082	798
886	2281
1908	2925
2511	1409
2443	1141
1148	1548
1366	1215
1441	1896
3032	1331
1205	2101
1181	2133
2655	1823
1427	1490
2114	2680
1479	1007
2193	2240
2566	1641
2447	1345
1563	999
3275	1088
1233	2063
2379	2258
1550	785
1790	1631
1244	1478
776	2028
1419	1808
937	2188
3171	1777
1898	2759
2430	1751
3628	1053
2628	2504
1276	1929
1442	1694
1162	1951
1439	1722
2889	1102
1442	1204
3190	1833
2550	1421
2940	1520
971	2212
2367	1217
3210	1796
936	2128
2488	1262
898	2250
1912	2538
2384	1342
2454	1129
2527	1474
2952	1518
2674	1772
1569	1863
2567	2249
835	2226
2296	2143
1671	809
1258	2032
3708	943
740	2070
1814	1828
2457	1274
1809	1873
2630	1745
2604	1304
1023	2156
2446	1277
2368	1143
1745	2589
954	2201
2687	2330
2357	1449
3001	1371
1573	1851
3133	1851
1154	1602
2630	1743
1301	1942
1172	1969
1177	1945
2486	1434
1596	1114
1330	1478
2467	1750
1122	1958
3613	1048
1157	2000
2110	2656
1697	2786
2417	611
1247	2008
838	2149
2376	1200
2604	694
1100	1992
2487	687
835	2227
1618	1828
949	2105
1172	1957
2375	2250
1001	1723
3587	993
2155	2724
1351	1990
1301	1942
2497	1241
2630	1372
1194	2091
2890	1103
2155	2724
1233	1979
2166	523
3509	997
2485	678
1345	1988
1567	1835
1814	2470
1049	2187
2386	2167
1845	2882
959	2137
1330	1872
1074	2217
1619	988
1513	1545
2495	733
3670	934
2571	1272
1859	793
2528	1544
3178	1617
2500	2223
1123	1551
2025	2806
1154	1910
3052	1810
1220	1558
1661	830
1235	2080
1908	2756
1338	1987
1490	2659
2402	1432
3019	1714
3098	1573
3061	1588
1097	2097
998	2162
2553	845
2459	2290
2661	2288
1365	1488
2478	1338
2605	2266
2040	2666
1269	2281
2371	1485
2910	1098
1368	1887
983	2228
1193	1627
1189	1960
2421	1490
2418	1357
1187	2032
2510	708
1141	1634
1300	1938
3105	1582
1526	1731
992	2082
2111	2658
1261	1473
981	2125
1107	1935
1132	1559
3051	1811
1299	1539
2612	683
1242	1465
1327	1798
1344	1904
1778	2685
3591	1055
2183	869
887	2244
1749	2598
1473	1316
3142	1839
2446	1279
1294	1857
1363	1489
1297	1853
1084	2046
1974	2865
2249	569
2490	1209
1786	1990
3025	1477
3619	1053
1200	1565
1177	1528
1377	1789
3202	1823
2167	568
1230	1988
1199	1611
2529	2331
841	2148
2699	2334
2510	1493
1800	1826
1133	1626
2010	1445
1383	1959
1487	1664
3175	1926
2468	1369
2360	1177
3019	1714
1589	1840
2475	948
1288	1544
2263	555
1796	1568
1744	1611
2501	725
1128	1572
2501	722
928	2120
1280	2023
1166	1974
1181	2133
1768	2549
2452	1277
2486	684
2382	1479
1275	1927
1368	1888
1918	1543
2075	1532
2455	1157
903	2215
1219	1970
3129	1819
2364	2169
3217	2096
1177	2084
2638	1690
2373	1202
1245	2059
1473	1841
3603	1062
1328	1868
3053	1585
1363	1837
1542	1725
1555	1782
1441	1901
2997	1354
1317	2025
1097	2010
1581	2280
1366	1389
2486	685
3269	1963
2372	1186
1758	2592
1910	2755
966	2063
3196	1194
1656	810
3191	1663
980	2059
2013	1505
1700	2788
3173	1549
2403	1072
2624	744
1132	1617
3074	1725
1986	2886
1130	1948
1986	1554
1297	1519
2624	1439
2392	621
1279	1815
3461	1035
3200	1974
1890	2525
1795	1579
2066	2663
2566	1705
2259	2322
1552	1060
1201	2043
1191	1561
1166	1604
3276	1086
1225	2078
1377	1865
3154	1239
1464	2574
2701	2390
2057	2642
2285	525
1285	1830
3073	1484
1181	1944
1146	1579
1416	1721
2434	2197
1812	1840
1455	1340
1441	1867
2412	2228
973	2195
1158	1581
2450	896
2355	2242
3106	1470
862	2209
2196	727
2548	734
1812	1450
866	2163
1363	1490
2317	608
1748	735
3236	2046
3326	1107
1025	2036
1164	2069
2591	715
1232	1990
2998	1152
3732	921
925	2263
2360	1230
2725	1878
1948	2571
1377	1792
2706	1615
1078	1667
3157	1707
2372	1487
1811	1451
1965	2935
3200	1974
2515	751
2654	2482
1895	2760
2428	583
3104	1582
1466	2523
1962	2874
1676	999
1331	1480
2331	1156
2442	1141
2451	2270
1774	1991
2566	654
2422	1235
1358	1931
1205	1942
977	1702
2974	1513
886	2186
2451	896
1812	1796
1593	841
2481	929
2511	1408
2381	888
2333	1242
3329	1071
2222	723
2306	1144
1341	1815
1772	1677
2529	1391
2421	1148
2624	743
1869	2839
2592	2244
1800	1536
3131	1819
2483	671
1092	2062
1799	808
2561	846
1186	2032
1788	871
2434	1175
2369	668
2995	1480
1899	2515
1754	740
3280	1113
1001	2199
2565	1520
3189	1985
977	2066
2638	1493
1955	2868
3256	1076
1660	851
2592	2243
2499	2224
3057	1588
1311	1948
2015	639
1711	2367
1168	1956
2342	2157
1714	853
1742	2695
1854	2767
2561	713
2918	1367
2274	546
3097	1482
3053	1697
2304	1330
2167	525
1618	945
2422	1180
2483	2216
2490	1265
1204	1953
1503	2516
2546	1407
2422	2386
1172	1957
1287	2060
1542	1725
2380	2220
1582	2280
1976	1582
2707	1613
2509	719
1762	1496
2063	1641
1226	2309
2407	2220
2497	717
1993	803
3171	1628
1100	1987
1859	932
1284	1996
